,gp,min,fga,fg,3pa,3p,fta,ft,oreb,dreb,target_5yrs,pts_per_min,ast_per_min,reb_per_min,blk_per_min,stl_per_min,tov_per_min
431,49,9.3,2.8,44.5,0.4,18.2,0.5,61.5,0.1,0.6,1,0.31182795698924726,0.3225806451612903,0.07526881720430106,0.0,0.02150537634408602,0.07526881720430106
432,48,9.3,3.4,49.7,0.1,0.0,1.9,61.5,0.4,0.8,0,0.48387096774193544,0.08602150537634408,0.12903225806451613,0.04301075268817204,0.05376344086021505,0.1075268817204301
433,39,8.5,2.3,54.4,0.0,0.0,1.0,53.8,1.0,1.9,0,0.3647058823529412,0.058823529411764705,0.3411764705882353,0.03529411764705882,0.058823529411764705,0.058823529411764705
434,57,8.3,3.1,38.4,0.0,0.0,0.8,69.6,0.8,1.1,1,0.34939759036144574,0.03614457831325301,0.22891566265060237,0.08433734939759036,0.024096385542168672,0.07228915662650602
435,57,8.2,2.2,39.7,0.2,23.1,0.4,78.3,0.4,0.6,1,0.25609756097560976,0.09756097560975611,0.12195121951219513,0.0,0.04878048780487806,0.04878048780487806
436,33,16.9,4.1,37.3,0.9,29.0,1.2,62.5,0.4,1.9,0,0.24260355029585798,0.14201183431952663,0.13017751479289943,0.01775147928994083,0.0591715976331361,0.07100591715976332
437,53,12.4,3.3,37.9,1.7,36.0,0.3,93.8,0.7,1.8,0,0.27419354838709675,0.03225806451612903,0.20161290322580644,0.0,0.024193548387096774,0.016129032258064516
438,15,7.9,2.5,27.0,0.0,0.0,0.8,66.7,0.5,1.1,0,0.24050632911392403,0.06329113924050632,0.18987341772151897,0.012658227848101266,0.012658227848101266,0.12658227848101264
439,45,7.9,2.5,57.1,0.0,0.0,2.0,41.8,0.8,1.0,0,0.46835443037974683,0.06329113924050632,0.22784810126582278,0.02531645569620253,0.03797468354430379,0.05063291139240506
440,55,7.6,2.6,44.8,0.1,0.0,0.5,64.3,0.2,0.6,1,0.3552631578947369,0.10526315789473685,0.11842105263157895,0.013157894736842106,0.039473684210526314,0.07894736842105263
441,35,5.6,1.9,45.5,0.0,0.0,0.5,31.3,0.8,1.0,1,0.3392857142857143,0.03571428571428572,0.32142857142857145,0.01785714285714286,0.0,0.10714285714285715
442,70,36.2,18.7,52.3,0.0,0.0,5.9,70.9,4.3,6.3,1,0.654696132596685,0.06906077348066297,0.292817679558011,0.024861878453038673,0.049723756906077346,0.08011049723756905
443,81,34.1,17.5,47.9,0.2,22.2,4.3,74.1,4.2,6.4,1,0.5894428152492669,0.08211143695014662,0.31085043988269795,0.014662756598240468,0.04985337243401759,0.07917888563049853
444,76,27.4,13.3,46.6,0.3,20.0,3.7,73.0,1.1,2.3,1,0.551094890510949,0.13503649635036497,0.12408759124087591,0.0036496350364963507,0.032846715328467155,0.09854014598540148
445,82,26.8,8.5,44.8,0.5,31.7,3.2,79.2,1.9,2.5,1,0.3843283582089552,0.07835820895522388,0.16791044776119401,0.029850746268656716,0.029850746268656716,0.05970149253731343
446,76,26.6,9.3,45.2,1.2,22.2,1.7,72.3,0.7,0.9,1,0.37218045112781956,0.13533834586466165,0.06015037593984962,0.0037593984962406013,0.041353383458646614,0.07894736842105263
447,58,11.8,2.2,53.5,0.0,0.0,1.3,71.2,0.8,1.7,0,0.2796610169491525,0.03389830508474576,0.22033898305084745,0.07627118644067796,0.02542372881355932,0.02542372881355932
448,77,25.6,10.0,57.9,0.1,25.0,2.9,62.4,2.0,3.1,1,0.5234375,0.06640625,0.203125,0.03125,0.04687499999999999,0.08984374999999999
449,78,23.5,8.3,46.2,0.4,46.7,0.8,67.2,1.0,1.8,1,0.3574468085106383,0.10638297872340426,0.11914893617021276,0.00425531914893617,0.02978723404255319,0.03829787234042553
450,73,23.4,10.6,42.8,0.4,34.5,1.7,69.6,1.0,1.6,1,0.4444444444444445,0.08974358974358976,0.1153846153846154,0.01282051282051282,0.029914529914529916,0.0811965811965812
451,80,20.2,4.4,46.2,0.0,0.0,1.4,69.0,1.5,2.7,1,0.2524752475247525,0.04950495049504951,0.20297029702970296,0.0297029702970297,0.019801980198019802,0.08415841584158416
452,82,20.0,3.0,59.5,0.0,0.0,1.4,61.4,2.1,3.8,1,0.22000000000000003,0.04,0.29500000000000004,0.005,0.04,0.03
453,74,19.5,6.3,40.8,0.2,13.3,2.4,75.3,0.5,1.3,0,0.358974358974359,0.2512820512820513,0.09230769230769231,0.010256410256410256,0.061538461538461535,0.1282051282051282
454,82,19.4,7.0,48.7,0.1,12.5,3.0,81.0,0.4,1.1,0,0.47938144329896915,0.13402061855670105,0.07731958762886598,0.0,0.030927835051546393,0.0979381443298969
455,79,19.3,5.9,45.7,0.1,11.1,2.2,59.7,1.1,2.5,1,0.3471502590673575,0.13471502590673576,0.18652849740932642,0.031088082901554404,0.06735751295336788,0.10362694300518134
456,51,11.3,2.5,42.2,0.2,20.0,1.0,64.2,0.7,1.4,0,0.247787610619469,0.04424778761061947,0.18584070796460175,0.017699115044247787,0.04424778761061947,0.06194690265486725
457,75,18.9,4.0,47.9,0.1,0.0,1.5,69.9,0.9,2.0,1,0.2592592592592593,0.1798941798941799,0.15343915343915346,0.005291005291005292,0.08465608465608467,0.0687830687830688
458,81,18.9,4.4,41.4,0.0,0.0,1.1,65.6,1.1,4.6,1,0.22751322751322753,0.07407407407407407,0.3015873015873016,0.1798941798941799,0.015873015873015872,0.08994708994708996
459,75,18.8,4.3,53.3,0.0,0.0,2.3,74.1,1.9,3.5,0,0.33510638297872336,0.07446808510638298,0.2872340425531915,0.047872340425531915,0.031914893617021274,0.05851063829787234
460,44,17.6,3.6,40.0,0.0,0.0,1.0,65.2,0.6,1.2,0,0.20454545454545453,0.14204545454545453,0.10227272727272727,0.017045454545454544,0.05113636363636363,0.07954545454545453
461,77,19.6,5.2,43.1,2.0,34.4,1.3,72.8,0.7,1.3,0,0.3112244897959183,0.04081632653061224,0.09693877551020406,0.01020408163265306,0.03061224489795918,0.03061224489795918
462,43,16.9,4.0,38.0,0.1,0.0,1.3,73.7,0.3,1.3,0,0.2366863905325444,0.1715976331360947,0.09467455621301776,0.01183431952662722,0.02958579881656805,0.09467455621301776
463,76,16.4,6.9,42.9,0.3,40.0,2.4,83.3,0.7,1.1,1,0.49390243902439024,0.10975609756097562,0.10975609756097562,0.012195121951219514,0.04878048780487806,0.08536585365853659
464,78,16.3,5.5,40.4,0.2,36.8,0.9,69.6,1.4,2.1,1,0.31901840490797545,0.09202453987730061,0.21472392638036808,0.01840490797546012,0.042944785276073615,0.07361963190184048
465,77,15.9,5.6,47.6,0.1,25.0,1.1,73.5,1.2,2.1,0,0.389937106918239,0.050314465408805034,0.20754716981132074,0.018867924528301886,0.018867924528301886,0.06918238993710692
466,68,14.6,5.5,43.2,0.2,0.0,1.2,76.2,0.3,1.2,1,0.3904109589041096,0.17123287671232876,0.0958904109589041,0.006849315068493151,0.05479452054794521,0.11643835616438356
467,52,10.3,3.2,45.5,0.7,13.9,1.1,67.3,0.5,1.2,0,0.3592233009708738,0.038834951456310676,0.16504854368932037,0.019417475728155338,0.038834951456310676,0.07766990291262135
468,62,14.2,4.4,48.5,0.0,0.0,2.4,57.1,1.7,2.1,1,0.39436619718309857,0.05633802816901409,0.2605633802816902,0.04225352112676056,0.028169014084507046,0.08450704225352113
469,71,13.9,4.0,51.2,0.0,0.0,1.9,65.0,1.9,3.4,1,0.38848920863309355,0.03597122302158273,0.38129496402877694,0.06474820143884892,0.043165467625899276,0.10071942446043164
470,53,13.2,3.9,53.4,0.0,0.0,1.0,77.4,1.3,2.1,0,0.37121212121212127,0.06818181818181819,0.25757575757575757,0.015151515151515154,0.030303030303030307,0.060606060606060615
471,44,11.8,3.1,31.4,0.0,0.0,1.0,78.3,0.9,1.8,0,0.23728813559322032,0.06779661016949153,0.2288135593220339,0.01694915254237288,0.02542372881355932,0.05932203389830508
472,68,11.1,2.7,36.4,0.3,11.1,0.9,81.0,0.3,0.8,0,0.24324324324324326,0.17117117117117117,0.09909909909909911,0.0,0.018018018018018018,0.12612612612612611
473,68,11.1,2.7,36.4,0.3,11.1,0.9,81.0,0.3,0.8,1,0.24324324324324326,0.17117117117117117,0.09909909909909911,0.0,0.018018018018018018,0.12612612612612611
474,49,10.6,3.5,43.5,0.1,14.3,1.6,57.7,0.6,0.9,1,0.37735849056603776,0.0660377358490566,0.14150943396226415,0.009433962264150945,0.03773584905660378,0.09433962264150944
475,54,10.3,3.5,44.5,0.1,0.0,0.3,47.1,0.8,1.4,0,0.3203883495145631,0.04854368932038835,0.21359223300970875,0.019417475728155338,0.029126213592233007,0.04854368932038835
476,52,10.1,3.5,42.0,0.0,0.0,0.5,57.1,0.8,1.7,0,0.31683168316831684,0.0297029702970297,0.24752475247524752,0.0594059405940594,0.009900990099009901,0.039603960396039604
477,62,9.8,2.8,47.7,0.1,14.3,1.6,76.0,0.4,0.8,1,0.4081632653061224,0.11224489795918367,0.12244897959183672,0.01020408163265306,0.04081632653061224,0.09183673469387754
478,65,9.6,3.6,54.3,0.0,0.0,1.7,64.2,0.7,0.9,1,0.5208333333333334,0.052083333333333336,0.16666666666666669,0.0,0.03125,0.08333333333333334
479,40,10.0,1.7,48.5,0.3,15.4,0.3,70.0,0.9,1.5,0,0.19,0.04,0.24,0.03,0.05,0.05
480,55,9.4,4.3,44.9,0.5,36.0,0.7,73.7,0.5,0.6,0,0.4787234042553191,0.06382978723404255,0.1276595744680851,0.010638297872340425,0.031914893617021274,0.06382978723404255
481,48,8.7,2.9,40.6,0.0,0.0,1.2,67.8,0.6,1.0,0,0.36781609195402304,0.06896551724137931,0.18390804597701152,0.02298850574712644,0.034482758620689655,0.1149425287356322
482,23,8.3,1.3,36.7,0.0,0.0,0.9,45.0,0.7,1.3,0,0.1566265060240964,0.06024096385542168,0.24096385542168672,0.03614457831325301,0.012048192771084336,0.08433734939759036
483,63,8.2,3.8,37.4,0.7,22.0,0.9,64.4,0.5,0.5,0,0.4390243902439025,0.09756097560975611,0.13414634146341467,0.012195121951219514,0.07317073170731708,0.08536585365853659
484,44,7.9,3.1,41.5,0.1,0.0,1.2,66.0,0.3,0.5,0,0.4177215189873417,0.10126582278481013,0.11392405063291139,0.012658227848101266,0.06329113924050632,0.11392405063291139
485,54,6.8,1.7,40.4,0.0,0.0,0.3,31.3,0.8,1.1,1,0.22058823529411764,0.029411764705882356,0.27941176470588236,0.04411764705882353,0.014705882352941178,0.05882352941176471
486,39,6.8,2.3,37.5,0.2,14.3,0.8,56.3,0.4,0.5,1,0.3235294117647059,0.05882352941176471,0.1323529411764706,0.014705882352941178,0.029411764705882356,0.07352941176470588
487,36,5.1,1.8,45.3,0.0,0.0,1.3,44.4,0.9,1.2,1,0.4313725490196079,0.03921568627450981,0.411764705882353,0.019607843137254905,0.019607843137254905,0.19607843137254904
488,31,4.5,1.2,34.2,0.1,0.0,0.6,55.0,0.5,0.8,1,0.26666666666666666,0.022222222222222223,0.2888888888888889,0.0,0.044444444444444446,0.06666666666666667
489,35,4.2,2.8,36.1,0.3,9.1,1.3,66.7,0.2,0.3,0,0.6904761904761905,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.023809523809523808,0.09523809523809523
490,82,37.5,15.6,49.6,0.3,22.7,7.6,79.7,2.7,2.7,1,0.5760000000000001,0.088,0.14400000000000002,0.005333333333333334,0.029333333333333336,0.09066666666666666
491,82,34.5,10.7,58.2,0.0,0.0,4.7,62.4,4.2,8.0,1,0.4492753623188406,0.03768115942028986,0.3565217391304348,0.028985507246376812,0.028985507246376812,0.08405797101449275
492,72,33.8,14.8,42.4,0.8,28.8,6.0,70.4,0.8,2.1,1,0.5029585798816568,0.23076923076923078,0.08579881656804735,0.00591715976331361,0.062130177514792904,0.12426035502958581
493,81,33.1,13.0,52.5,0.0,0.0,5.7,62.0,2.6,4.3,1,0.5196374622356495,0.054380664652567974,0.2084592145015106,0.018126888217522657,0.021148036253776432,0.08157099697885196
494,81,32.4,17.9,49.7,0.0,25.0,5.0,71.6,2.2,4.7,1,0.6604938271604938,0.06790123456790124,0.2160493827160494,0.009259259259259259,0.03395061728395062,0.07407407407407407
495,51,28.8,16.1,46.5,1.4,35.2,4.8,68.0,1.7,3.1,1,0.6493055555555555,0.11111111111111112,0.1701388888888889,0.01388888888888889,0.024305555555555552,0.09027777777777778
496,82,27.8,10.4,47.7,0.1,28.6,2.3,67.0,2.1,5.2,1,0.4136690647482014,0.06115107913669064,0.26618705035971224,0.07913669064748202,0.02517985611510791,0.06115107913669064
497,82,27.0,9.1,56.1,0.0,33.3,5.5,75.2,3.1,6.2,1,0.5333333333333333,0.05925925925925926,0.3444444444444445,0.025925925925925925,0.018518518518518517,0.10740740740740741
498,79,25.7,10.3,41.4,1.0,21.5,2.6,75.0,0.4,1.4,1,0.41634241245136183,0.1867704280155642,0.07392996108949416,0.003891050583657588,0.038910505836575876,0.07782101167315175
499,80,25.0,8.0,44.1,0.1,0.0,1.7,70.3,1.8,2.0,1,0.332,0.096,0.152,0.0,0.036000000000000004,0.055999999999999994
500,78,22.3,8.3,61.3,0.0,0.0,4.2,64.2,1.9,3.9,1,0.5739910313901345,0.05381165919282511,0.2645739910313901,0.04932735426008969,0.02242152466367713,0.11210762331838564
501,76,22.3,10.7,48.2,0.2,23.1,2.3,77.8,1.4,2.7,1,0.5426008968609866,0.08520179372197309,0.18385650224215244,0.02242152466367713,0.03587443946188341,0.10762331838565022
502,80,21.3,8.2,47.7,0.1,0.0,2.7,68.4,2.0,3.2,1,0.45070422535211263,0.08450704225352113,0.23943661971830985,0.009389671361502348,0.03286384976525821,0.06103286384976526
503,74,20.5,8.7,45.9,0.1,9.1,2.0,66.4,1.7,2.6,1,0.45365853658536587,0.07317073170731707,0.21463414634146344,0.00975609756097561,0.03414634146341463,0.06341463414634146
504,74,20.5,8.7,45.9,0.1,9.1,2.0,66.4,1.7,2.6,1,0.45365853658536587,0.07317073170731707,0.21463414634146344,0.00975609756097561,0.03414634146341463,0.06341463414634146
505,82,19.8,6.4,48.1,0.0,0.0,2.3,75.7,1.6,3.6,1,0.398989898989899,0.09090909090909091,0.26262626262626265,0.045454545454545456,0.0303030303030303,0.09090909090909091
506,79,19.2,6.1,43.4,0.0,0.0,2.2,77.5,1.4,1.9,0,0.36458333333333337,0.03125,0.171875,0.015625,0.026041666666666668,0.07291666666666667
507,59,18.2,4.7,55.6,0.0,0.0,1.5,55.1,1.5,3.7,0,0.33516483516483514,0.03296703296703297,0.28571428571428575,0.07142857142857144,0.04395604395604396,0.06043956043956045
508,64,17.7,3.6,51.8,0.0,0.0,1.8,50.4,1.8,3.6,1,0.2598870056497175,0.05084745762711865,0.3050847457627119,0.06779661016949153,0.05084745762711865,0.06779661016949153
509,63,17.2,4.7,46.1,0.0,0.0,1.7,58.3,1.5,3.2,1,0.3081395348837209,0.05813953488372093,0.2732558139534884,0.07558139534883722,0.01744186046511628,0.05232558139534884
510,71,17.0,4.2,50.3,0.0,0.0,1.0,70.8,1.5,2.1,1,0.2882352941176471,0.041176470588235294,0.21176470588235294,0.01764705882352941,0.03529411764705882,0.047058823529411764
511,82,16.9,5.5,41.3,0.1,0.0,2.4,76.0,0.6,1.2,1,0.37869822485207105,0.1952662721893491,0.10650887573964499,0.0,0.06508875739644972,0.09467455621301776
512,63,16.3,5.8,45.3,0.5,28.1,1.3,72.6,1.0,0.9,0,0.38650306748466257,0.15337423312883436,0.1165644171779141,0.012269938650306749,0.049079754601226995,0.07975460122699386
513,64,16.1,6.1,46.5,0.9,30.5,1.6,65.7,0.4,1.0,0,0.43478260869565216,0.14285714285714282,0.08695652173913042,0.006211180124223602,0.049689440993788817,0.08695652173913042
514,71,16.0,6.3,46.4,0.2,0.0,1.5,72.0,1.0,1.8,0,0.43125,0.075,0.16875,0.025,0.03125,0.0625
515,75,15.8,5.3,51.3,0.0,0.0,2.7,69.9,1.1,1.9,1,0.46202531645569617,0.06962025316455696,0.18987341772151897,0.018987341772151896,0.018987341772151896,0.08860759493670885
516,80,14.8,3.6,51.9,0.0,0.0,1.5,52.0,1.4,3.5,1,0.30405405405405406,0.07432432432432433,0.3243243243243243,0.10135135135135134,0.013513513513513514,0.10810810810810811
517,80,14.8,5.5,52.1,0.0,0.0,1.5,64.1,1.2,2.0,1,0.4459459459459459,0.06756756756756756,0.21621621621621623,0.06081081081081081,0.03378378378378378,0.08783783783783784
518,77,14.0,3.4,54.6,0.0,0.0,1.9,60.1,0.9,1.6,1,0.35000000000000003,0.049999999999999996,0.18571428571428572,0.02142857142857143,0.028571428571428574,0.0642857142857143
519,49,13.0,3.6,43.5,0.0,0.0,1.3,59.4,0.8,0.9,0,0.3,0.06153846153846154,0.12307692307692308,0.0,0.03076923076923077,0.038461538461538464
520,24,9.3,2.4,31.6,1.0,28.0,0.6,73.3,0.1,0.5,0,0.24731182795698922,0.15053763440860213,0.06451612903225806,0.0,0.04301075268817204,0.08602150537634408
521,72,11.9,2.3,50.9,0.0,0.0,1.2,45.9,1.0,1.5,0,0.24369747899159663,0.050420168067226885,0.21008403361344538,0.0588235294117647,0.025210084033613443,0.0588235294117647
522,54,11.4,3.6,51.0,0.0,0.0,1.1,82.0,0.4,0.7,1,0.40350877192982454,0.043859649122807015,0.10526315789473684,0.0,0.02631578947368421,0.07017543859649122
523,49,11.1,4.5,45.9,0.4,22.2,0.6,64.3,0.3,0.6,0,0.4144144144144144,0.12612612612612611,0.07207207207207207,0.0,0.04504504504504505,0.09909909909909911
524,46,10.7,1.8,58.3,0.0,50.0,0.9,82.5,0.6,0.7,0,0.2710280373831776,0.07476635514018692,0.12149532710280375,0.009345794392523366,0.03738317757009346,0.07476635514018692
525,54,10.6,3.4,47.8,0.0,0.0,0.7,81.1,1.0,1.5,0,0.3584905660377358,0.05660377358490566,0.2358490566037736,0.01886792452830189,0.01886792452830189,0.07547169811320756
526,53,10.6,4.2,35.7,0.3,29.4,1.2,86.2,0.5,0.6,1,0.38679245283018865,0.15094339622641512,0.1037735849056604,0.009433962264150945,0.0660377358490566,0.09433962264150944
527,39,9.0,4.4,46.5,0.1,0.0,1.4,58.5,0.9,0.4,1,0.5444444444444445,0.044444444444444446,0.14444444444444446,0.011111111111111112,0.05555555555555555,0.1
528,43,8.6,2.3,54.0,0.1,66.7,1.6,50.7,0.3,0.4,0,0.3953488372093023,0.15116279069767444,0.0813953488372093,0.011627906976744188,0.04651162790697675,0.11627906976744186
529,39,8.5,2.6,52.4,0.0,0.0,1.2,60.4,0.8,0.9,0,0.4117647058823529,0.03529411764705882,0.19999999999999998,0.011764705882352941,0.03529411764705882,0.08235294117647059
530,43,9.2,2.8,35.5,1.7,30.1,0.2,77.8,0.3,1.0,0,0.29347826086956524,0.03260869565217391,0.14130434782608697,0.0,0.02173913043478261,0.03260869565217391
531,42,8.1,2.9,45.8,0.0,0.0,1.2,65.4,0.5,1.0,0,0.4197530864197531,0.02469135802469136,0.1851851851851852,0.01234567901234568,0.02469135802469136,0.04938271604938272
532,42,6.9,3.6,43.3,0.2,0.0,0.6,74.1,0.2,0.4,1,0.5217391304347826,0.15942028985507248,0.08695652173913043,0.014492753623188406,0.057971014492753624,0.08695652173913043
533,49,6.9,2.8,44.4,0.0,0.0,0.8,73.2,0.4,1.0,0,0.4492753623188406,0.014492753623188406,0.21739130434782608,0.0,0.014492753623188406,0.057971014492753624
534,51,6.6,2.4,45.1,0.0,0.0,1.2,67.7,0.2,0.5,0,0.4545454545454546,0.060606060606060615,0.10606060606060606,0.015151515151515154,0.045454545454545456,0.10606060606060606
535,36,6.6,2.4,32.2,0.1,0.0,0.5,64.7,0.5,0.3,1,0.2878787878787879,0.060606060606060615,0.12121212121212123,0.015151515151515154,0.045454545454545456,0.09090909090909091
536,82,35.6,15.3,49.1,0.0,0.0,5.4,71.6,3.3,5.9,1,0.5308988764044943,0.03932584269662921,0.2612359550561798,0.042134831460674156,0.016853932584269662,0.08426966292134831
537,81,35.4,19.1,46.4,0.6,19.2,4.0,71.6,1.0,2.6,1,0.5819209039548023,0.06779661016949153,0.1016949152542373,0.014124293785310734,0.03672316384180791,0.08192090395480225
538,82,31.4,7.2,51.2,0.0,0.0,3.7,58.8,5.3,6.8,1,0.3057324840764331,0.03503184713375797,0.3853503184713376,0.025477707006369428,0.025477707006369428,0.05732484076433121
539,79,31.3,9.5,48.6,0.2,27.8,2.7,63.7,2.3,3.8,1,0.3514376996805112,0.10223642172523963,0.194888178913738,0.009584664536741214,0.035143769968051124,0.06070287539936102
540,80,30.4,14.5,45.2,0.4,9.7,2.7,74.9,0.5,1.9,1,0.5,0.22697368421052633,0.07894736842105263,0.0032894736842105266,0.03618421052631579,0.09539473684210527
541,33,16.4,5.3,37.1,1.4,17.4,1.3,86.0,0.2,1.5,0,0.3231707317073171,0.17073170731707318,0.09756097560975611,0.0,0.02439024390243903,0.09146341463414635
542,37,8.6,2.5,36.3,0.6,19.0,0.3,66.7,0.6,1.0,0,0.24418604651162792,0.03488372093023256,0.1744186046511628,0.0,0.023255813953488375,0.04651162790697675
543,81,30.4,8.3,50.3,0.0,0.0,1.9,76.5,3.3,5.3,1,0.32236842105263164,0.08881578947368422,0.28289473684210525,0.03289473684210526,0.023026315789473683,0.052631578947368425
544,82,30.2,12.4,47.9,0.1,0.0,3.9,70.6,2.6,2.8,1,0.4867549668874172,0.08278145695364239,0.17880794701986757,0.013245033112582783,0.039735099337748346,0.06622516556291391
545,56,28.2,12.3,42.3,0.0,0.0,3.6,76.7,2.4,5.0,1,0.46808510638297873,0.04609929078014185,0.26595744680851063,0.06382978723404256,0.03546099290780142,0.08156028368794326
546,81,24.4,10.1,46.8,0.3,24.0,2.2,73.3,1.2,1.7,1,0.45901639344262296,0.1516393442622951,0.11885245901639345,0.01639344262295082,0.06967213114754099,0.09016393442622953
547,75,23.6,10.7,49.5,0.4,31.0,3.0,71.2,0.4,1.5,1,0.5466101694915254,0.15254237288135591,0.08050847457627118,0.00423728813559322,0.03389830508474576,0.12288135593220338
548,68,23.5,7.1,46.0,0.0,0.0,2.7,69.9,1.8,5.0,0,0.3574468085106383,0.06382978723404255,0.2851063829787234,0.01276595744680851,0.02127659574468085,0.07659574468085106
549,70,23.4,5.9,45.3,0.0,33.3,0.9,80.6,1.2,2.6,0,0.2606837606837607,0.0811965811965812,0.1623931623931624,0.004273504273504274,0.029914529914529916,0.05555555555555556
550,81,22.8,10.0,44.4,0.1,0.0,3.4,77.6,1.6,1.7,1,0.5043859649122807,0.10087719298245613,0.14473684210526314,0.013157894736842105,0.05701754385964912,0.09210526315789473
551,82,21.8,8.6,49.1,0.1,0.0,2.5,80.7,2.1,2.3,1,0.481651376146789,0.07339449541284404,0.2018348623853211,0.013761467889908256,0.03211009174311926,0.06880733944954129
552,79,21.7,8.6,49.9,0.0,0.0,2.4,66.3,1.7,2.9,0,0.4700460829493087,0.04608294930875576,0.20737327188940094,0.027649769585253454,0.027649769585253454,0.07373271889400922
553,76,20.8,6.4,40.7,0.2,23.5,1.8,79.7,0.3,1.3,1,0.3173076923076923,0.15865384615384615,0.07692307692307693,0.004807692307692308,0.05769230769230769,0.10576923076923077
554,76,20.8,6.4,40.7,0.2,23.5,1.8,79.7,0.3,1.3,0,0.3173076923076923,0.15865384615384615,0.07692307692307693,0.004807692307692308,0.05769230769230769,0.10576923076923077
555,82,20.1,8.1,53.3,0.0,0.0,1.9,67.9,1.9,2.5,1,0.49751243781094523,0.03482587064676616,0.21890547263681592,0.08955223880597014,0.014925373134328356,0.06467661691542288
556,71,19.8,6.7,44.4,0.4,14.8,1.3,75.0,0.6,1.8,0,0.35353535353535354,0.16161616161616163,0.1212121212121212,0.010101010101010102,0.045454545454545456,0.07575757575757576
557,81,19.7,6.3,46.0,0.1,0.0,3.0,72.9,1.4,2.2,0,0.401015228426396,0.07106598984771574,0.18274111675126906,0.015228426395939087,0.030456852791878174,0.09137055837563453
558,82,19.2,6.3,47.9,0.2,5.3,2.1,61.0,0.7,1.7,1,0.3854166666666667,0.234375,0.125,0.015625,0.078125,0.09895833333333333
559,56,18.9,4.6,45.0,0.0,0.0,0.7,67.5,1.1,3.8,1,0.24867724867724872,0.037037037037037035,0.2592592592592593,0.04232804232804233,0.031746031746031744,0.05820105820105821
560,82,17.9,6.5,51.1,0.6,23.5,1.5,89.9,0.5,1.1,1,0.45251396648044695,0.111731843575419,0.08938547486033521,0.005586592178770951,0.05027932960893855,0.0670391061452514
